subject,session,ntrl,morph,pos,ecc,rt,response,response_bin
s01,1,79,67,3,7,0.66783,LeftArrow,1
s01,1,80,50,1,7,0.5343,RightArrow,0
s01,1,81,67,2,7,0.65118,LeftArrow,1
s01,1,82,0,3,7,0.66789,RightArrow,0
s01,1,83,33,1,7,0.66786,LeftArrow,1
s01,1,84,83,4,7,0.71791,LeftArrow,1
s01,1,85,17,7,7,0.66787,RightArrow,0
s01,1,86,83,6,7,0.73465,LeftArrow,1
s01,1,87,0,2,7,0.63452,LeftArrow,1
s01,1,88,100,2,7,0.80139,LeftArrow,1
s01,1,89,33,6,7,0.6011,RightArrow,0
s01,1,90,0,3,7,0.61777,RightArrow,0
s01,1,91,33,5,7,0.90165,RightArrow,0
s01,1,92,0,6,7,0.6011,RightArrow,0
s01,1,93,17,5,7,1.369,RightArrow,0
s01,1,94,67,4,7,0.61781,LeftArrow,1
s01,1,95,50,2,7,0.68456,RightArrow,0
s01,1,96,83,7,7,0.61784,LeftArrow,1
s01,1,97,0,6,7,0.68452,RightArrow,0
s01,1,98,83,5,7,0.8849,LeftArrow,1
s01,1,99,83,5,7,0.58439,LeftArrow,1
s01,1,100,67,2,7,0.75134,LeftArrow,1
s01,1,101,50,7,7,0.68459,LeftArrow,1
s01,1,102,50,3,7,0.66789,RightArrow,0
s01,1,103,33,0,7,0.51761,RightArrow,0
s01,1,104,0,7,7,0.80141,RightArrow,0
s01,1,105,17,6,7,0.55108,RightArrow,0
s01,1,106,0,1,7,0.50087,RightArrow,0
s01,1,107,83,1,7,0.73465,LeftArrow,1
s01,1,108,100,0,7,0.5844,RightArrow,0
s01,1,109,33,3,7,0.56771,RightArrow,0
s01,1,110,83,2,7,0.6512,LeftArrow,1
s01,1,111,33,4,7,0.58433,RightArrow,0
s01,1,112,33,4,7,0.56761,RightArrow,0
s01,2,1,17,2,7,0.91827,LeftArrow,1
s01,2,2,0,5,7,0.6345,RightArrow,0
s01,2,3,0,6,7,0.61783,RightArrow,0
s01,2,4,67,7,7,0.68461,LeftArrow,1
s01,2,5,0,1,7,0.76806,RightArrow,0
s01,2,6,67,1,7,0.73462,LeftArrow,1
s01,2,7,0,6,7,0.71796,RightArrow,0
s01,2,8,33,5,7,1.1687,RightArrow,0
s01,2,9,17,6,7,0.8348,RightArrow,0
s01,2,10,100,4,7,0.71795,LeftArrow,1
s01,2,11,17,0,7,0.70121,RightArrow,0
s01,2,12,83,7,7,0.73465,LeftArrow,1
s01,2,13,67,3,7,1.2188,LeftArrow,1
s01,2,14,100,5,7,1.1353,LeftArrow,1
s01,2,15,33,7,7,0.66788,RightArrow,0
s01,2,16,50,3,7,0.85156,LeftArrow,1
s01,2,17,33,6,7,0.70127,RightArrow,0
s01,2,18,0,2,7,0.90169,RightArrow,0
s01,2,19,0,7,7,1.1854,RightArrow,0
s01,2,20,100,1,7,0.70122,LeftArrow,1
s01,2,21,33,4,7,0.93498,LeftArrow,1
s01,2,22,33,1,7,0.83482,RightArrow,0
s01,2,23,67,4,7,0.66788,LeftArrow,1
s01,2,24,100,7,7,0.76806,LeftArrow,1
s01,2,25,17,7,7,0.63447,RightArrow,0
s01,2,26,83,7,7,0.8516,LeftArrow,1
s01,2,27,83,2,7,1.1187,RightArrow,0
s01,2,28,100,0,7,1.0018,LeftArrow,1
s01,2,29,100,2,7,0.75131,LeftArrow,1
s01,2,30,0,0,7,0.61781,RightArrow,0
s01,2,31,83,5,7,0.76802,LeftArrow,1
s01,2,32,0,2,7,0.76806,RightArrow,0
s01,2,33,67,2,7,0.8182,LeftArrow,1
s01,2,34,67,5,7,0.8683,LeftArrow,1
s01,2,35,100,2,7,0.66789,RightArrow,0
s01,2,36,33,0,7,0.98509,RightArrow,0
s01,2,37,33,5,7,0.90164,RightArrow,0
s01,2,38,17,5,7,0.85156,RightArrow,0
s01,2,39,83,3,7,0.70129,LeftArrow,1
s01,2,40,50,3,7,0.78477,RightArrow,0
s01,2,41,100,4,7,1.102,LeftArrow,1
s01,2,42,83,4,7,0.60107,LeftArrow,1
s01,2,43,67,4,7,0.71797,LeftArrow,1
s01,2,44,50,6,7,0.90164,RightArrow,0
s01,2,45,0,3,7,0.70122,RightArrow,0
s01,2,46,33,2,7,0.93503,RightArrow,0
s01,2,47,83,6,7,0.83483,LeftArrow,1
s01,2,48,67,1,7,0.91827,RightArrow,0
s01,2,49,100,1,7,3.1055,LeftArrow,1
s01,2,50,17,7,7,0.7013,RightArrow,0
s01,2,51,67,0,7,0.61782,LeftArrow,1
s01,2,52,100,3,7,0.83483,LeftArrow,1
s01,2,53,67,6,7,0.83484,LeftArrow,1
s01,2,54,100,6,7,1.4359,RightArrow,0
s01,2,55,33,2,7,0.7847,RightArrow,0
s01,2,56,100,3,7,0.68455,LeftArrow,1
s01,2,57,50,1,7,0.70124,LeftArrow,1
s01,2,58,0,7,7,0.78464,RightArrow,0
s01,2,59,50,2,7,0.80137,LeftArrow,1
s01,2,60,17,3,7,0.66784,RightArrow,0
s01,2,61,83,4,7,0.73464,LeftArrow,1
s01,2,62,50,0,7,0.71792,LeftArrow,1
s01,2,63,83,3,7,0.70133,LeftArrow,1
s01,2,64,83,2,7,0.60101,LeftArrow,1
s01,2,65,50,4,7,1.2022,LeftArrow,1
s01,2,66,50,5,7,1.0853,LeftArrow,1
s01,2,67,50,7,7,0.70128,LeftArrow,1
s01,2,68,67,3,7,0.83481,RightArrow,0
s01,2,69,0,4,7,0.81815,RightArrow,0
s01,2,70,17,4,7,0.71797,RightArrow,0
s01,2,71,50,2,7,0.65114,LeftArrow,1
s01,2,72,67,7,7,0.68447,LeftArrow,1
s01,2,73,0,0,7,0.60103,RightArrow,0
s01,2,74,50,1,7,1.0686,RightArrow,0
s01,2,75,83,1,7,1.5027,RightArrow,0
s01,2,76,50,5,7,0.61774,LeftArrow,1
s01,2,77,83,0,7,0.70126,LeftArrow,1
s01,2,78,33,3,7,0.61779,RightArrow,0
s01,2,79,67,0,7,0.63446,LeftArrow,1
s01,2,80,17,2,7,0.63446,RightArrow,0
s01,2,81,17,0,7,0.56771,LeftArrow,1
s01,2,82,33,0,7,0.81816,RightArrow,0
s01,2,83,17,1,7,0.65116,RightArrow,0
s01,2,84,17,6,7,0.61772,RightArrow,0
s01,2,85,17,3,7,0.88495,RightArrow,0
s01,2,86,33,7,7,0.68458,LeftArrow,1
s01,2,87,33,4,7,0.65117,RightArrow,0
s01,2,88,100,0,7,1.4025,RightArrow,0
s01,2,89,50,7,7,0.68456,LeftArrow,1
s01,2,90,33,1,7,0.65119,LeftArrow,1
s01,2,91,67,2,7,0.88495,LeftArrow,1
s01,2,92,17,4,7,0.63444,RightArrow,0
s01,2,93,50,6,7,0.75134,LeftArrow,1
s01,2,94,0,4,7,0.71797,RightArrow,0
s01,2,95,0,3,7,0.68455,RightArrow,0
s01,2,96,83,6,7,0.75136,LeftArrow,1
s01,2,97,50,4,7,0.9517,LeftArrow,1
s01,2,98,17,5,7,0.76804,RightArrow,0
s01,2,99,50,0,7,0.78472,LeftArrow,1
s01,2,100,67,6,7,0.65118,LeftArrow,1
s01,2,101,83,5,7,0.60105,LeftArrow,1
s01,2,102,83,0,7,0.66786,LeftArrow,1
s01,2,103,33,3,7,0.56764,RightArrow,0
s01,2,104,0,1,7,0.70127,RightArrow,0
s01,2,105,100,5,7,0.6345,LeftArrow,1
s01,2,106,33,6,7,0.60108,RightArrow,0
s01,2,107,67,5,7,0.56773,LeftArrow,1
s01,2,108,100,6,7,0.83487,RightArrow,0
s01,2,109,83,1,7,0.61775,LeftArrow,1
s01,2,110,100,7,7,0.88489,RightArrow,0
s01,2,111,17,1,7,1.4526,LeftArrow,1
s01,2,112,0,5,7,0.75137,RightArrow,0
s01,2,1,100,4,7,0.76803,LeftArrow,1
s01,2,2,17,5,7,0.53429,RightArrow,0
s01,2,3,33,3,7,0.66782,RightArrow,0
s01,2,4,0,0,7,0.56769,RightArrow,0
s01,2,5,67,4,7,0.48426,LeftArrow,1
s01,2,6,33,6,7,0.61792,RightArrow,0
s01,2,7,33,4,7,0.71794,RightArrow,0
s01,2,8,83,4,7,0.61772,LeftArrow,1
s01,2,9,33,7,7,0.85148,LeftArrow,1
s01,2,10,67,6,7,0.58441,LeftArrow,1
s01,2,11,33,0,7,0.51757,RightArrow,0
s01,2,12,50,1,7,0.61781,LeftArrow,1
s01,2,13,83,0,7,0.56765,LeftArrow,1
s01,2,14,100,7,7,1.0018,LeftArrow,1
s01,2,15,83,6,7,0.75132,LeftArrow,1
s01,2,16,0,3,7,0.58435,RightArrow,0
s01,2,17,17,3,7,0.80168,RightArrow,0
s01,2,18,67,7,7,0.56768,LeftArrow,1
s01,2,19,83,4,7,0.51754,LeftArrow,1
s01,2,20,50,5,7,0.60105,LeftArrow,1
s01,2,21,100,6,7,0.66787,LeftArrow,1
s01,2,22,17,7,7,0.96839,LeftArrow,1
s01,2,23,83,0,7,0.58435,LeftArrow,1
s01,2,24,17,2,7,0.63445,RightArrow,0
s01,2,25,100,7,7,0.6512,LeftArrow,1
s01,2,26,17,2,7,0.75137,RightArrow,0
s01,2,27,50,5,7,1.0018,RightArrow,0
s01,2,28,50,0,7,0.65118,LeftArrow,1
s01,2,29,17,3,7,0.76804,RightArrow,0
s01,2,30,0,4,7,0.66782,RightArrow,0
s01,2,31,83,1,7,1.0518,RightArrow,0
s01,2,32,0,7,7,0.60106,RightArrow,0
s01,2,33,33,1,7,0.56769,RightArrow,0
s01,2,34,100,2,7,0.55103,LeftArrow,1
s01,2,35,17,4,7,0.68457,RightArrow,0
s01,2,36,17,5,7,0.6345,RightArrow,0
s01,2,37,100,5,7,0.55098,LeftArrow,1
s01,2,38,83,2,7,0.60101,LeftArrow,1
s01,2,39,67,2,7,0.53457,LeftArrow,1
s01,2,40,83,1,7,0.71789,LeftArrow,1
s01,2,41,67,1,7,0.86826,LeftArrow,1
s01,2,42,83,5,7,0.68459,LeftArrow,1
s01,2,43,0,5,7,0.55101,RightArrow,0
s01,2,44,83,7,7,0.66793,LeftArrow,1
s01,2,45,17,6,7,0.68472,RightArrow,0
s01,2,46,100,3,7,0.73469,LeftArrow,1
s01,2,47,67,4,7,0.66787,LeftArrow,1
s01,2,48,0,2,7,0.76809,LeftArrow,1
s01,2,49,67,3,7,0.76799,LeftArrow,1
s01,2,50,50,1,7,0.65118,LeftArrow,1
s01,2,51,33,3,7,0.60112,LeftArrow,1
s01,2,52,0,3,7,0.56771,RightArrow,0
s01,2,53,33,6,7,0.58438,RightArrow,0
s01,2,54,50,6,7,0.85152,RightArrow,0
s01,2,55,17,6,7,0.55103,RightArrow,0
s01,2,56,100,0,7,0.85155,LeftArrow,1
s01,2,57,0,2,7,0.93505,RightArrow,0
s01,2,58,33,2,7,0.83485,RightArrow,0
s01,2,59,17,7,7,0.70123,RightArrow,0
s01,2,60,50,7,7,0.5844,RightArrow,0
s01,2,61,50,4,7,0.60101,LeftArrow,1
s01,2,62,50,0,7,0.71794,LeftArrow,1
s01,2,63,83,6,7,1.319,LeftArrow,1
s01,2,64,50,3,7,1.102,RightArrow,0
s01,2,65,17,1,7,1.5527,LeftArrow,1
s01,2,66,33,7,7,0.71794,LeftArrow,1
s01,2,67,0,6,7,0.61781,RightArrow,0
s01,2,68,17,0,7,0.46753,RightArrow,0
s01,2,69,0,5,7,0.50095,RightArrow,0
s01,2,70,0,6,7,0.48423,RightArrow,0
s01,2,71,50,7,7,0.45077,RightArrow,0
s01,2,72,100,1,7,0.53432,RightArrow,0
s01,2,73,67,1,7,0.50084,LeftArrow,1
s01,2,74,83,7,7,1.0518,LeftArrow,1
s01,2,75,100,0,7,0.73465,LeftArrow,1
s01,2,76,50,6,7,0.50091,RightArrow,0
s01,2,77,67,0,7,0.63451,LeftArrow,1
s01,2,78,83,3,7,0.68459,LeftArrow,1
s01,2,79,33,5,7,0.80138,LeftArrow,1
s01,2,80,100,6,7,1.1187,RightArrow,0
s01,2,81,17,1,7,0.7847,RightArrow,0
s01,2,82,33,1,7,0.98509,LeftArrow,1
s01,2,83,100,2,7,0.68454,LeftArrow,1
s01,2,84,83,5,7,0.7347,LeftArrow,1
s01,2,85,50,4,7,0.76808,RightArrow,0
s01,2,86,33,5,7,0.90166,RightArrow,0
s01,2,87,0,1,7,0.93502,RightArrow,0
s01,2,88,100,1,7,1.1019,RightArrow,0
s01,2,89,67,7,7,0.71793,LeftArrow,1
s01,2,90,67,2,7,0.65115,LeftArrow,1
s01,2,91,33,2,7,0.61778,LeftArrow,1
s01,2,92,83,3,7,1.0019,LeftArrow,1
s01,2,93,17,0,7,0.63446,RightArrow,0
s01,2,94,50,3,7,0.80143,RightArrow,0
s01,2,95,50,2,7,0.83484,LeftArrow,1
s01,2,96,67,5,7,0.80144,LeftArrow,1
s01,2,97,83,2,7,0.71794,LeftArrow,1
s01,2,98,0,7,7,0.78475,RightArrow,0
s01,2,99,67,5,7,0.63448,LeftArrow,1
s01,2,100,17,4,7,0.61785,RightArrow,0
s01,2,101,100,4,7,0.58442,LeftArrow,1
s01,2,102,100,3,7,0.6846,LeftArrow,1
s01,2,103,0,4,7,0.56766,RightArrow,0
s01,2,104,0,0,7,1.0686,RightArrow,0
s01,2,105,67,6,7,0.68461,LeftArrow,1
s01,2,106,33,4,7,0.80138,RightArrow,0
s01,2,107,50,2,7,0.6178,LeftArrow,1
s01,2,108,67,0,7,0.71798,LeftArrow,1
s01,2,109,33,0,7,0.718,RightArrow,0
s01,2,110,0,1,7,0.61869,RightArrow,0
s01,2,111,100,5,7,0.58437,LeftArrow,1
s01,2,112,67,3,7,0.56767,LeftArrow,1
s01,2,1,100,7,7,0.58438,LeftArrow,1
s01,2,2,0,3,7,0.61779,RightArrow,0
s01,2,3,50,0,7,0.78477,LeftArrow,1
s01,2,4,17,7,7,0.65123,RightArrow,0
s01,2,5,0,6,7,0.70129,RightArrow,0
s01,2,6,83,7,7,0.58444,LeftArrow,1
s01,2,7,33,0,7,0.66787,RightArrow,0
s01,2,8,50,6,7,0.65121,RightArrow,0
s01,2,9,17,1,7,0.78472,RightArrow,0
s01,2,10,50,2,7,1.2356,LeftArrow,1
s01,2,11,100,5,7,0.7514,LeftArrow,1
s01,2,12,67,7,7,0.70127,LeftArrow,1
s01,2,13,33,5,7,0.61782,RightArrow,0
s01,2,14,67,0,7,0.70129,LeftArrow,1
s01,2,15,67,0,7,0.58438,LeftArrow,1
s01,2,16,0,6,7,0.51765,RightArrow,0
s01,2,17,33,7,7,0.58445,RightArrow,0
s01,2,18,33,4,7,0.98513,LeftArrow,1
s01,2,19,0,7,7,0.551,RightArrow,0
s01,2,20,50,4,7,0.53424,LeftArrow,1
s01,2,21,67,4,7,0.9684,LeftArrow,1
s01,2,22,0,1,7,0.60107,RightArrow,0
s01,2,23,100,1,7,1.5528,LeftArrow,1
s01,2,24,83,1,7,0.60107,LeftArrow,1
s01,2,25,83,2,7,0.68464,LeftArrow,1
s01,2,26,83,4,7,0.90166,LeftArrow,1
s01,2,27,100,0,7,1.1688,LeftArrow,1
s01,2,28,0,1,7,0.51762,RightArrow,0
s01,2,29,83,7,7,0.68456,LeftArrow,1
s01,2,30,50,7,7,0.81809,LeftArrow,1
s01,2,31,17,0,7,0.53427,RightArrow,0
s01,2,32,67,1,7,0.80146,LeftArrow,1
s01,2,33,83,4,7,0.71801,LeftArrow,1
s01,2,34,83,5,7,1.1855,LeftArrow,1
s01,2,35,17,6,7,0.58439,RightArrow,0
s01,2,36,0,5,7,0.551,RightArrow,0
s01,2,37,33,1,7,0.63448,LeftArrow,1
s01,2,38,50,1,7,0.58439,LeftArrow,1
s01,2,39,0,3,7,0.53435,RightArrow,0
s01,2,40,100,3,7,0.55097,LeftArrow,1
s01,2,41,100,4,7,0.56765,LeftArrow,1
s01,2,42,50,5,7,0.93502,RightArrow,0
s01,2,43,0,0,7,0.68457,RightArrow,0
s01,2,44,67,3,7,0.65112,LeftArrow,1
s01,2,45,83,2,7,0.68454,LeftArrow,1
s01,2,46,33,4,7,0.85152,RightArrow,0
s01,2,47,17,4,7,0.50089,RightArrow,0
s01,2,48,17,1,7,0.71793,RightArrow,0
s01,2,49,17,0,7,0.8349,RightArrow,0
s01,2,50,50,5,7,0.76803,RightArrow,0
s01,2,51,0,4,7,0.68457,RightArrow,0
s01,2,52,67,5,7,0.58437,RightArrow,0
s01,2,53,67,2,7,1.1687,LeftArrow,1
s01,2,54,67,4,7,0.53433,LeftArrow,1
s01,2,55,50,6,7,0.95162,LeftArrow,1
s01,2,56,17,3,7,0.58439,RightArrow,0
s01,2,57,67,6,7,0.96836,RightArrow,0
s01,2,58,0,2,7,0.78478,RightArrow,0
s01,2,59,67,6,7,0.83483,LeftArrow,1
s01,2,60,67,3,7,0.86826,RightArrow,0
s01,2,61,33,2,7,0.80161,RightArrow,0
s01,2,62,50,0,7,0.65119,LeftArrow,1
s01,2,63,33,1,7,0.81809,LeftArrow,1
s01,2,64,17,2,7,0.80136,LeftArrow,1
s01,2,65,50,1,7,1.0519,LeftArrow,1
s01,2,66,83,3,7,0.83484,LeftArrow,1
s01,2,67,100,4,7,0.56762,LeftArrow,1
s01,2,68,83,0,7,0.6511,LeftArrow,1
s01,2,69,0,2,7,0.81815,LeftArrow,1
s01,2,70,17,2,7,0.55098,LeftArrow,1
s01,2,71,50,3,7,0.95171,LeftArrow,1
s01,2,72,83,6,7,0.75136,LeftArrow,1
s01,2,73,83,0,7,0.7346,LeftArrow,1
s01,2,74,17,6,7,0.60105,RightArrow,0
s01,2,75,67,2,7,0.86822,LeftArrow,1
s01,2,76,33,3,7,0.66791,RightArrow,0
s01,2,77,33,0,7,0.75129,RightArrow,0
s01,2,78,33,3,7,0.76806,RightArrow,0
s01,2,79,100,2,7,0.61782,LeftArrow,1
s01,2,80,50,3,7,0.85149,RightArrow,0
s01,2,81,83,5,7,0.76806,LeftArrow,1
s01,2,82,100,6,7,0.91833,LeftArrow,1
s01,2,83,83,3,7,0.85157,LeftArrow,1
s01,2,84,83,6,7,0.70129,LeftArrow,1
s01,2,85,17,4,7,0.60107,RightArrow,0
s01,2,86,33,2,7,0.70127,RightArrow,0
s01,2,87,17,5,7,0.68452,RightArrow,0
s01,2,88,17,7,7,0.90165,LeftArrow,1
s01,2,89,33,6,7,0.78477,LeftArrow,1
s01,2,90,100,2,7,1.102,RightArrow,0
s01,2,91,0,7,7,0.90169,RightArrow,0
s01,2,92,50,4,7,0.88496,RightArrow,0
s01,2,93,100,5,7,0.68458,LeftArrow,1
s01,2,94,0,0,7,0.61791,RightArrow,0
s01,2,95,33,5,7,0.80139,RightArrow,0
s01,2,96,100,0,7,0.80142,LeftArrow,1
s01,2,97,100,3,7,0.83484,LeftArrow,1
s01,2,98,67,1,7,0.80163,LeftArrow,1
s01,2,99,67,5,7,0.76802,LeftArrow,1
s01,2,100,100,7,7,0.68453,LeftArrow,1
s01,2,101,50,2,7,0.96835,LeftArrow,1
s01,2,102,100,6,7,1.2356,LeftArrow,1
s01,2,103,0,5,7,0.70123,RightArrow,0
s01,2,104,17,3,7,0.56772,RightArrow,0
s01,2,105,67,7,7,0.73466,RightArrow,0
s01,2,106,0,4,7,0.68455,RightArrow,0
s01,2,107,83,1,7,0.68461,LeftArrow,1
s01,2,108,33,7,7,0.86822,LeftArrow,1
s01,2,109,50,7,7,0.85154,RightArrow,0
s01,2,110,100,1,7,0.71799,LeftArrow,1
s01,2,111,17,5,7,0.63447,LeftArrow,1
s01,2,112,33,6,7,0.80149,RightArrow,0
s01,2,1,0,3,7,0.58438,RightArrow,0
s01,2,2,100,3,7,0.55103,LeftArrow,1
s01,2,3,17,3,7,0.45085,RightArrow,0
s01,2,4,83,0,7,0.61781,LeftArrow,1
s01,2,5,17,7,7,0.61779,RightArrow,0
s01,2,6,50,2,7,0.58437,LeftArrow,1
s01,2,7,50,3,7,0.95171,LeftArrow,1
s01,2,8,17,5,7,0.61778,RightArrow,0
s01,2,9,17,6,7,0.65116,RightArrow,0
s01,2,10,0,1,7,0.80143,RightArrow,0
s01,2,11,67,7,7,1.0018,LeftArrow,1
s01,2,12,50,1,7,0.71793,LeftArrow,1
s01,2,13,67,5,7,0.70121,LeftArrow,1
s01,2,14,17,7,7,0.61781,RightArrow,0
s01,2,15,17,4,7,0.76807,RightArrow,0
s01,2,16,50,0,7,0.71796,RightArrow,0
s01,2,17,33,2,7,0.86826,RightArrow,0
s01,2,18,50,0,7,0.83484,RightArrow,0
s01,2,19,100,7,7,0.68455,LeftArrow,1
s01,2,20,67,4,7,0.63455,LeftArrow,1
s01,2,21,17,4,7,0.75139,RightArrow,0
s01,2,22,67,6,7,1.4359,RightArrow,0
s01,2,23,83,2,7,0.73461,LeftArrow,1
s01,2,24,33,4,7,0.86819,RightArrow,0
s01,2,25,100,2,7,0.7683,LeftArrow,1
s01,2,26,67,7,7,1.1688,LeftArrow,1
s01,2,27,100,7,7,0.86818,LeftArrow,1
s01,2,28,33,6,7,0.53429,RightArrow,0
s01,2,29,100,6,7,0.71798,LeftArrow,1
s01,2,30,50,1,7,0.73465,RightArrow,0
s01,2,31,0,0,7,0.85154,RightArrow,0
s01,2,32,17,0,7,0.61781,RightArrow,0
s01,2,33,100,4,7,0.86826,LeftArrow,1
s01,2,34,33,0,7,0.7513,RightArrow,0
s01,2,35,67,4,7,0.70124,LeftArrow,1
s01,2,36,83,5,7,0.95173,LeftArrow,1
s01,2,37,83,5,7,0.96844,LeftArrow,1
s01,2,38,33,2,7,0.6679,LeftArrow,1
s01,2,39,0,1,7,0.56773,RightArrow,0
s01,2,40,67,0,7,0.76803,LeftArrow,1
s01,2,41,83,7,7,0.86827,LeftArrow,1
s01,2,42,33,0,7,0.61778,RightArrow,0
s01,2,43,83,7,7,0.70129,LeftArrow,1
s01,2,44,100,5,7,0.76805,LeftArrow,1
s01,2,45,0,5,7,0.66786,RightArrow,0
s01,2,46,50,6,7,0.98528,RightArrow,0
s01,2,47,100,2,7,0.76804,LeftArrow,1
s01,2,48,83,3,7,0.75157,LeftArrow,1
s01,2,49,33,1,7,0.5844,LeftArrow,1
s01,2,50,83,1,7,0.80149,LeftArrow,1
s01,2,51,83,2,7,0.61781,LeftArrow,1
s01,2,52,0,6,7,0.58442,RightArrow,0
s01,2,53,0,4,7,0.73464,RightArrow,0
s01,2,54,17,2,7,1.3524,RightArrow,0
s01,2,55,17,6,7,0.56767,RightArrow,0
s01,2,56,0,4,7,0.53431,RightArrow,0
s01,2,57,50,7,7,0.75138,LeftArrow,1
s01,2,58,67,3,7,0.88495,LeftArrow,1
s01,2,59,17,2,7,0.80141,LeftArrow,1
s01,2,60,50,4,7,0.81813,LeftArrow,1
s01,2,61,50,5,7,0.91825,LeftArrow,1
s01,2,62,100,5,7,0.8682,LeftArrow,1
s01,2,63,17,0,7,0.66798,RightArrow,0
s01,2,64,0,6,7,0.58442,RightArrow,0
s01,2,65,50,5,7,0.98504,LeftArrow,1
s01,2,66,50,3,7,1.2021,RightArrow,0
s01,2,67,100,4,7,1.486,LeftArrow,1
s01,2,68,67,6,7,0.8515,LeftArrow,1
s01,2,69,0,0,7,0.6512,RightArrow,0
s01,2,70,83,0,7,0.91834,LeftArrow,1
s01,2,71,33,1,7,0.71794,RightArrow,0
s01,2,72,100,3,7,0.65116,LeftArrow,1
s01,2,73,33,4,7,0.5343,RightArrow,0
s01,2,74,67,2,7,0.63446,LeftArrow,1
s01,2,75,0,5,7,0.56767,RightArrow,0
s01,2,76,50,7,7,0.95172,LeftArrow,1
s01,2,77,0,3,7,0.61779,RightArrow,0
s01,2,78,0,7,7,0.65114,RightArrow,0
s01,2,79,67,0,7,0.5677,LeftArrow,1
s01,2,80,83,3,7,0.98512,RightArrow,0
s01,2,81,83,6,7,0.83479,LeftArrow,1
s01,2,82,67,1,7,0.7681,LeftArrow,1
s01,2,83,67,1,7,0.80146,LeftArrow,1
s01,2,84,50,4,7,0.9684,RightArrow,0
s01,2,85,100,0,7,0.75138,LeftArrow,1
s01,2,86,83,4,7,0.60108,LeftArrow,1
s01,2,87,50,2,7,0.70129,RightArrow,0
s01,2,88,100,1,7,0.70129,LeftArrow,1
s01,2,89,67,5,7,0.88494,LeftArrow,1
s01,2,90,17,1,7,0.75127,RightArrow,0
s01,2,91,17,5,7,0.78474,RightArrow,0
s01,2,92,83,6,7,0.75137,LeftArrow,1
s01,2,93,33,3,7,0.63447,LeftArrow,1
s01,2,94,67,2,7,0.5843,LeftArrow,1
s01,2,95,83,1,7,1.1187,LeftArrow,1
s01,2,96,33,3,7,0.65107,RightArrow,0
s01,2,97,33,7,7,0.90179,LeftArrow,1
s01,2,98,0,7,7,1.0519,RightArrow,0
s01,2,99,83,4,7,1.5861,LeftArrow,1
s01,2,100,33,5,7,0.935,LeftArrow,1
s01,2,101,17,1,7,0.90163,RightArrow,0
s01,2,102,100,1,7,0.90164,RightArrow,0
s01,2,103,100,0,7,0.88494,LeftArrow,1
s01,2,104,50,6,7,0.90164,RightArrow,0
s01,2,105,100,6,7,1.1186,LeftArrow,1
s01,2,106,0,2,7,1.102,RightArrow,0
s01,2,107,33,5,7,0.68459,RightArrow,0
s01,2,108,33,6,7,0.65121,RightArrow,0
s01,2,109,0,2,7,0.70125,RightArrow,0
s01,2,110,67,3,7,0.65116,LeftArrow,1
s01,2,111,33,7,7,0.61775,LeftArrow,1
s01,2,112,17,3,7,0.73471,LeftArrow,1
s01,2,1,100,0,7,1.0017,LeftArrow,1
s01,2,2,33,2,7,0.61777,RightArrow,0
s01,2,3,50,2,7,0.76809,RightArrow,0
s01,2,4,67,4,7,0.68457,LeftArrow,1
s01,2,5,50,5,7,0.83482,LeftArrow,1
s01,2,6,67,7,7,0.68459,LeftArrow,1
s01,2,7,100,7,7,0.70126,LeftArrow,1
s01,2,8,17,0,7,0.55095,RightArrow,0
s01,2,9,50,7,7,0.71796,LeftArrow,1
s01,2,10,67,0,7,0.66789,LeftArrow,1
s01,2,11,33,3,7,1.0685,LeftArrow,1
s01,2,12,67,0,7,0.76804,LeftArrow,1
s01,2,13,83,4,7,0.7347,LeftArrow,1
s01,2,14,67,1,7,0.75133,LeftArrow,1
s01,2,15,67,2,7,0.65113,LeftArrow,1
s01,2,16,67,6,7,0.96841,RightArrow,0
s01,2,17,33,7,7,0.68453,RightArrow,0
s01,2,18,33,1,7,0.93499,LeftArrow,1
s01,2,19,67,3,7,0.68462,LeftArrow,1
s01,2,20,67,4,7,0.80144,LeftArrow,1
s01,2,21,50,7,7,0.80141,LeftArrow,1
s01,2,22,50,0,7,0.60113,RightArrow,0
s01,2,23,67,1,7,0.73468,LeftArrow,1
s01,2,24,100,5,7,0.6345,LeftArrow,1
s01,2,25,100,1,7,0.80147,LeftArrow,1
s01,2,26,33,7,7,0.58433,RightArrow,0
s01,2,27,17,1,7,0.60111,RightArrow,0
s01,2,28,100,7,7,0.66783,LeftArrow,1
s01,2,29,0,6,7,0.80144,RightArrow,0
s01,2,30,100,0,7,1.3024,LeftArrow,1
s01,2,31,67,6,7,0.88498,LeftArrow,1
s01,2,32,50,5,7,0.85152,RightArrow,0
s01,2,33,17,4,7,0.85156,RightArrow,0
s01,2,34,50,4,7,1.2356,RightArrow,0
s01,2,35,17,0,7,0.98508,RightArrow,0
s01,2,36,0,3,7,0.66784,RightArrow,0
s01,2,37,0,5,7,0.56765,RightArrow,0
s01,2,38,50,1,7,0.8849,LeftArrow,1
s01,2,39,100,4,7,0.7346,LeftArrow,1
s01,2,40,0,1,7,0.63442,RightArrow,0
s01,2,41,17,6,7,0.71795,RightArrow,0
s01,2,42,83,3,7,0.61778,LeftArrow,1
s01,2,43,100,5,7,0.65121,LeftArrow,1
s01,2,44,33,5,7,1.0186,RightArrow,0
